radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,Result
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(96.73, 137.66]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(86.27, 95.54]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(96.73, 137.66]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(96.73, 137.66]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(96.73, 137.66]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Negative
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Negative
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(252.53, 698.89]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Negative
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.07200000000000001, 0.094]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
"(10.46, 19.53]","(20.38, 29.89]","(68.64999999999999, 117.29]","(216.52, 967.69]","(0.077, 0.099]","(0.011000000000000001, 0.094]","(0.004999999999999999, 0.13]","(0.029, 0.039]","(0.107, 0.157]","(0.040999999999999995, 0.053]","(1.21, 1.9]","(2.19, 2.26]","(3.35, 6.56]","(105.98, 213.57]","(0.0069, 0.012]","(0.011, 0.022]","(0.018, 0.086]","(0.019, 0.027]","(-0.0020999999999999994, 0.013]","(0.0018, 0.0037]","(14.99, 20.54]","(25.2, 25.7]","(95.54, 96.73]","(698.89, 1571.51]","(0.094, 0.12]","(0.040999999999999995, 0.28]","(-0.006500000000000001, 0.024]","(-0.0063, 0.029]","(0.15, 0.28]","(0.045, 0.088]",Positive
